old_id,id_x,truth,premise,hypothesis,true_premise_amr,hand_hypothesis_amr,raw_pred_gpt4,gpt3_amr,okay,id
ldc_dfb_training_14204,ldc_slang_039,1,Brown's win was a direct smack down of this admin and a complete rejection of the piles of dung being shoved down our throats.,Brown's win was a direct smack down of this admin and a complete rejection of the policies being forcefully imposed on us.,"(w / win-01
      :ARG0 (p / person :wiki ""Scott_Brown""
            :name (n / name :op1 ""Brown""))
      :ARG0-of (r / represent-01
            :ARG1 (a / and
                  :op1 (s / smack-02
                        :ARG1 (g / government-organization
                              :mod (t / this)
                              :ARG0-of (a2 / administrate-01))
                        :ARG1-of (d / direct-02)
                        :destination (d2 / down))
                  :op2 (r2 / reject-01
                        :ARG1 (p2 / pile-01
                              :ARG1 (d3 / dung)
                              :ARG1-of (s2 / shove-01
                                    :ARG2 (d4 / down
                                          :op1 (t2 / throat
                                                :part-of (w2 / we)))))
                        :ARG1-of (c / complete-02)))))
","(w / win-01
      :ARG0 (p / person :wiki ""Scott_Brown""
            :name (n / name :op1 ""Brown""))
      :ARG0-of (r / represent-01
            :ARG1 (a / and
                  :op1 (s / smack-02
                        :ARG1 (g / government-organization
                              :mod (t / this)
                              :ARG0-of (a2 / administrate-01))
                        :ARG1-of (d / direct-02)
                        :destination (d2 / down))
                  :op2 (r2 / reject-01
                        :ARG1 (p2 / policy
                              :ARG1-of (i / impose-01
                                    :ARG2 (w2 / we)
                                    :manner (f / forceful)))
                        :ARG1-of (c / complete-02)))))","(w / win-01
      :ARG0 (p / person :wiki ""Scott_Brown""
            :name (n / name :op1 ""Brown""))
      :ARG0-of (r / represent-01
            :ARG1 (a / and
                  :op1 (s / smack-02
                        :ARG1 (g / government-organization
                              :mod (t / this)
                              :ARG0-of (a2 / administrate-01))
                        :ARG1-of (d / direct-02)
                        :destination (d2 / down))
                  :op2 (r2 / reject-01
                        :ARG1 (p2 / policy
                              :ARG1-of (i / impose-01
                                    :ARG2 (w2 / we)
                                    :manner (f / forceful)))
                        :ARG1-of (c / complete-02)))))","(w / win-01
      :ARG0 (p / person :wiki ""Scott_Brown""
            :name (n / name :op1 ""Brown""))
      :ARG0-of (r / represent-01
            :ARG1 (a / and
                  :op1 (s / smack-02
                        :ARG1 (g / government-organization
                              :mod (t / this)
                              :ARG0-of (a2 / administrate-01))
                        :ARG1-of (d / direct-02)
                        :destination (d2 / down))
                  :op2 (r2 / reject-01
                        :ARG1 (p2 / policy
                              :ARG1-of (i / impose-01
                                    :ARG2 (u / us)
                                    :ARG1-of (f / forceful)))
                        :ARG1-of (c / complete-02)))))",gpt4,ldc_slang_039_para
ldc_dfb_training_14204,ldc_slang_039,0,Brown's win was a direct smack down of this admin and a complete rejection of the piles of dung being shoved down our throats.,Brown's win was a direct smack down of this admin and a complete rejection of the piles of dung being pushed into our mouths.,"(w / win-01
      :ARG0 (p / person :wiki ""Scott_Brown""
            :name (n / name :op1 ""Brown""))
      :ARG0-of (r / represent-01
            :ARG1 (a / and
                  :op1 (s / smack-02
                        :ARG1 (g / government-organization
                              :mod (t / this)
                              :ARG0-of (a2 / administrate-01))
                        :ARG1-of (d / direct-02)
                        :destination (d2 / down))
                  :op2 (r2 / reject-01
                        :ARG1 (p2 / pile-01
                              :ARG1 (d3 / dung)
                              :ARG1-of (s2 / shove-01
                                    :ARG2 (d4 / down
                                          :op1 (t2 / throat
                                                :part-of (w2 / we)))))
                        :ARG1-of (c / complete-02)))))
","(w / win-01
      :ARG0 (p / person :wiki ""Scott_Brown""
            :name (n / name :op1 ""Brown""))
      :ARG0-of (r / represent-01
            :ARG1 (a / and
                  :op1 (s / smack-02
                        :ARG1 (g / government-organization
                              :mod (t / this)
                              :ARG0-of (a2 / administrate-01))
                        :ARG1-of (d / direct-02)
                        :destination (d2 / down))
                  :op2 (r2 / reject-01
                        :ARG1 (p2 / pile-01
                              :ARG1 (d3 / dung)
                              :ARG1-of (p3 / push-01
                                    :ARG2 (i / into
                                          :op1 (m / mouth
                                                :part-of (w2 / we)))))))
                        :ARG1-of (c / complete-02))))","(w / win-01
      :ARG0 (p / person :wiki ""Scott_Brown""
            :name (n / name :op1 ""Brown""))
      :ARG0-of (r / represent-01
            :ARG1 (a / and
                  :op1 (s / smack-02
                        :ARG1 (g / government-organization
                              :mod (t / this)
                              :ARG0-of (a2 / administrate-01))
                        :ARG1-of (d / direct-02)
                        :destination (d2 / down))
                  :op2 (r2 / reject-01
                        :ARG1 (p2 / pile-01
                              :ARG1 (d3 / dung)
                              :ARG1-of (p3 / push-01
                                    :ARG2 (i / into
                                          :op1 (m / mouth
                                                :part-of (w2 / we)))))))
                        :ARG1-of (c / complete-02))))","(w / win-01
      :ARG0 (p / person :wiki ""Scott_Brown""
            :name (n / name :op1 ""Brown""))
      :ARG0-of (r / represent-01
            :ARG1 (a / and
                  :op1 (s / smack-02
                        :ARG1 (g / government-organization
                              :mod (t / this)
                              :ARG0-of (a2 / administrate-01))
                        :ARG1-of (d / direct-02)
                        :destination (d2 / down))
                  :op2 (r2 / reject-01
                        :ARG1 (p2 / pile-01
                              :ARG1 (d3 / dung)
                              :ARG1-of (p3 / push-01
                                    :ARG2 (m / mouth
                                          :part-of (w2 / we)))))
                        :ARG1-of (c / complete-02)))))",gpt4,ldc_slang_039_nonpara
ldc_dfb_training_14204,ldc_slang_040,1,Brown's win was a direct smack down of this admin and a complete rejection of the piles of dung being shoved down our throats.,Brown's win was a direct defeat of this admin and a complete rejection of the piles of dung being shoved down our throats.,"(w / win-01
      :ARG0 (p / person :wiki ""Scott_Brown""
            :name (n / name :op1 ""Brown""))
      :ARG0-of (r / represent-01
            :ARG1 (a / and
                  :op1 (s / smack-02
                        :ARG1 (g / government-organization
                              :mod (t / this)
                              :ARG0-of (a2 / administrate-01))
                        :ARG1-of (d / direct-02)
                        :destination (d2 / down))
                  :op2 (r2 / reject-01
                        :ARG1 (p2 / pile-01
                              :ARG1 (d3 / dung)
                              :ARG1-of (s2 / shove-01
                                    :ARG2 (d4 / down
                                          :op1 (t2 / throat
                                                :part-of (w2 / we)))))
                        :ARG1-of (c / complete-02)))))
",,"(w / win-01
      :ARG0 (p / person :wiki ""Scott_Brown""
            :name (n / name :op1 ""Brown""))
      :ARG0-of (r / represent-01
            :ARG1 (a / and
                  :op1 (d / defeat-01
                        :ARG1 (g / government-organization
                              :mod (t / this)
                              :ARG0-of (a2 / administrate-01))
                        :ARG1-of (d2 / direct-02))
                  :op2 (r2 / reject-01
                        :ARG1 (p2 / pile-01
                              :ARG1 (d3 / dung)
                              :ARG1-of (s2 / shove-01
                                    :ARG2 (d4 / down
                                          :op1 (t2 / throat
                                                :part-of (w2 / we)))))
                        :ARG1-of (c / complete-02)))))","(w / win-01
      :ARG0 (p / person :wiki ""Scott_Brown""
            :name (n / name :op1 ""Brown""))
      :ARG0-of (d / defeat-01
            :ARG1 (a / and
                  :op1 (d / defeat
                        :ARG1 (g / government-organization
                              :mod (t / this)
                              :ARG0-of (a2 / administrate-01))
                        :ARG1-of (d2 / direct-02)
                        :destination (d3 / down))
                  :op2 (r2 / reject-01
                        :ARG1 (p2 / pile-01
                              :ARG1 (d4 / dung)
                              :ARG1-of (s2 / shove-01
                                    :ARG2 (d5 / down
                                          :op1 (t2 / throat
                                                :part-of (w2 / we)))))
                        :ARG1-of (c / complete-02)))))",gpt4,ldc_slang_040_para
ldc_dfb_training_14204,ldc_slang_040,0,Brown's win was a direct smack down of this admin and a complete rejection of the piles of dung being shoved down our throats.,Brown's win was a direct physical blow of this admin and a complete rejection of the piles of dung being shoved down our throats.,"(w / win-01
      :ARG0 (p / person :wiki ""Scott_Brown""
            :name (n / name :op1 ""Brown""))
      :ARG0-of (r / represent-01
            :ARG1 (a / and
                  :op1 (s / smack-02
                        :ARG1 (g / government-organization
                              :mod (t / this)
                              :ARG0-of (a2 / administrate-01))
                        :ARG1-of (d / direct-02)
                        :destination (d2 / down))
                  :op2 (r2 / reject-01
                        :ARG1 (p2 / pile-01
                              :ARG1 (d3 / dung)
                              :ARG1-of (s2 / shove-01
                                    :ARG2 (d4 / down
                                          :op1 (t2 / throat
                                                :part-of (w2 / we)))))
                        :ARG1-of (c / complete-02)))))
","(w / win-01
      :ARG0 (p / person :wiki ""Scott_Brown""
            :name (n / name :op1 ""Brown""))
      :ARG0-of (r / represent-01
            :ARG1 (a / and
                  :op1 (b / blow-01
                        :ARG1 (g / government-organization
                              :mod (t / this)
                              :ARG0-of (a2 / administrate-01))
                        :ARG1-of (d / direct-02)
                        :instrument (p2 / physical))
                  :op2 (r2 / reject-01
                        :ARG1 (p3 / pile-01
                              :ARG1 (d3 / dung)
                              :ARG1-of (s2 / shove-01
                                    :ARG2 (d4 / down
                                          :op1 (t2 / throat
                                                :part-of (w2 / we)))))
                        :ARG1-of (c / complete-02)))))","(w / win-01
      :ARG0 (p / person :wiki ""Scott_Brown""
            :name (n / name :op1 ""Brown""))
      :ARG0-of (r / represent-01
            :ARG1 (a / and
                  :op1 (b / blow-01
                        :ARG1 (g / government-organization
                              :mod (t / this)
                              :ARG0-of (a2 / administrate-01))
                        :ARG1-of (d / direct-02)
                        :instrument (p2 / physical))
                  :op2 (r2 / reject-01
                        :ARG1 (p3 / pile-01
                              :ARG1 (d3 / dung)
                              :ARG1-of (s2 / shove-01
                                    :ARG2 (d4 / down
                                          :op1 (t2 / throat
                                                :part-of (w2 / we)))))
                        :ARG1-of (c / complete-02)))))","(w / win-01
      :ARG0 (p / person :wiki ""Scott_Brown""
            :name (n / name :op1 ""Brown""))
      :ARG0-of (r / represent-01
            :ARG1 (a / and
                  :op1 (b / blow-01
                        :ARG1 (p2 / physical)
                        :ARG1-of (d / direct-02)
                        :destination (d2 / down))
                  :op2 (r2 / reject-01
                        :ARG1 (p3 / pile-01
                              :ARG1 (d3 / dung)
                              :ARG1-of (s2 / shove-01
                                    :ARG2 (d4 / down
                                          :op1 (t2 / throat
                                                :part-of (w2 / we)))))
                        :ARG1-of (c / complete-02)))))",gpt4,ldc_slang_040_nonpara
ldc_dfb_training_01258,ldc_slang_041,1,"And, I have no interest in telling the Church what to do (as if they'd listen anyway); I just cast my 'vote' concerning the Church with my feet.","And, I have no interest in telling the Church what to do (as if they'd listen anyway); I just cast my 'vote' concerning the Church by choosing to stay away.","(m / multi-sentence
      :snt1 (a / and
            :op2 (h2 / have-03 :polarity -
                  :ARG0 (i3 / i)
                  :ARG1 (i2 / interest-01
                        :ARG1 i3
                        :ARG2 (t / tell-01
                              :ARG0 i3
                              :ARG1 (t2 / thing
                                    :ARG1-of (d / do-02
                                          :ARG0 o))
                              :ARG2 (o / organization :wiki ""Catholic_Church""
                                    :name (n / name :op1 ""Church""))
                              :conj-as-if (l / listen-01
                                    :ARG0 o
                                    :mod (a4 / anyway))))))
      :snt2 (c / cast-01
            :ARG0 (i / i)
            :ARG1 (v / vote-01
                  :ARG0 i
                  :ARG1 (c2 / concern-02
                        :ARG1 (o2 / organization :wiki ""Catholic_Church""
                              :name (n2 / name :op1 ""Church""))))
            :mod (j / just)
            :instrument (f / foot
                  :part-of i)))
","(m / multi-sentence
      :snt1 (a / and
            :op2 (h2 / have-03 :polarity -
                  :ARG0 (i3 / i)
                  :ARG1 (i2 / interest-01
                        :ARG1 i3
                        :ARG2 (t / tell-01
                              :ARG0 i3
                              :ARG1 (t2 / thing
                                    :ARG1-of (d / do-02
                                          :ARG0 o))
                              :ARG2 (o / organization :wiki ""Catholic_Church""
                                    :name (n / name :op1 ""Church""))
                              :conj-as-if (l / listen-01
                                    :ARG0 o
                                    :mod (a4 / anyway))))))
      :snt2 (c / cast-01
            :ARG0 (i / i)
            :ARG1 (v / vote-01
                  :ARG0 i
                  :ARG1 (c2 / concern-02
                        :ARG1 (o2 / organization :wiki ""Catholic_Church""
                              :name (n2 / name :op1 ""Church""))))
            :mod (j / just)
            :manner (c3 / choose-01
                  :ARG0 i
                  :ARG1 (s / stay-01
                        :ARG0 i
                        :ARG1 (a5 / away)))))","(m / multi-sentence
      :snt1 (a / and
            :op2 (h2 / have-03 :polarity -
                  :ARG0 (i3 / i)
                  :ARG1 (i2 / interest-01
                        :ARG1 i3
                        :ARG2 (t / tell-01
                              :ARG0 i3
                              :ARG1 (t2 / thing
                                    :ARG1-of (d / do-02
                                          :ARG0 o))
                              :ARG2 (o / organization :wiki ""Catholic_Church""
                                    :name (n / name :op1 ""Church""))
                              :conj-as-if (l / listen-01
                                    :ARG0 o
                                    :mod (a4 / anyway))))))
      :snt2 (c / cast-01
            :ARG0 (i / i)
            :ARG1 (v / vote-01
                  :ARG0 i
                  :ARG1 (c2 / concern-02
                        :ARG1 (o2 / organization :wiki ""Catholic_Church""
                              :name (n2 / name :op1 ""Church""))))
            :mod (j / just)
            :manner (c3 / choose-01
                  :ARG0 i
                  :ARG1 (s / stay-01
                        :ARG0 i
                        :ARG1 (a5 / away)))))","(m / multi-sentence
      :snt1 (a / and
            :op2 (h2 / have-03 :polarity -
                  :ARG0 (i3 / i)
                  :ARG1 (i2 / interest-01
                        :ARG1 i3
                        :ARG2 (t / tell-01
                              :ARG0 i3
                              :ARG1 (t2 / thing
                                    :ARG1-of (d / do-02
                                          :ARG0 o))
                              :ARG2 (o / organization :wiki ""Catholic_Church""
                                    :name (n / name :op1 ""Church""))
                              :conj-as-if (l / listen-01
                                    :ARG0 o
                                    :mod (a4 / anyway))))))
      :snt2 (c / cast-01
            :ARG0 (i / i)
            :ARG1 (v / vote-01
                  :ARG0 i
                  :ARG1 (c2 / concern-02
                        :ARG1 (o2 / organization :wiki ""Catholic_Church""
                              :name (n2 / name :op1 ""Church""))))
            :mod (j / just)
            :instrument (c3 / choose-01
                  :ARG0 i
                  :ARG1 (s / stay-01
                        :ARG1 (a2 / away)))))",gpt4,ldc_slang_041_para
ldc_dfb_training_01258,ldc_slang_041,0,"And, I have no interest in telling the Church what to do (as if they'd listen anyway); I just cast my 'vote' concerning the Church with my feet.","And, I have no interest in telling the Church what to do (as if they'd listen anyway); I just cast my 'vote' concerning the Church using my feet.","(m / multi-sentence
      :snt1 (a / and
            :op2 (h2 / have-03 :polarity -
                  :ARG0 (i3 / i)
                  :ARG1 (i2 / interest-01
                        :ARG1 i3
                        :ARG2 (t / tell-01
                              :ARG0 i3
                              :ARG1 (t2 / thing
                                    :ARG1-of (d / do-02
                                          :ARG0 o))
                              :ARG2 (o / organization :wiki ""Catholic_Church""
                                    :name (n / name :op1 ""Church""))
                              :conj-as-if (l / listen-01
                                    :ARG0 o
                                    :mod (a4 / anyway))))))
      :snt2 (c / cast-01
            :ARG0 (i / i)
            :ARG1 (v / vote-01
                  :ARG0 i
                  :ARG1 (c2 / concern-02
                        :ARG1 (o2 / organization :wiki ""Catholic_Church""
                              :name (n2 / name :op1 ""Church""))))
            :mod (j / just)
            :instrument (f / foot
                  :part-of i)))
","(m / multi-sentence
      :snt1 (a / and
            :op2 (h2 / have-03 :polarity -
                  :ARG0 (i3 / i)
                  :ARG1 (i2 / interest-01
                        :ARG1 i3
                        :ARG2 (t / tell-01
                              :ARG0 i3
                              :ARG1 (t2 / thing
                                    :ARG1-of (d / do-02
                                          :ARG0 o))
                              :ARG2 (o / organization :wiki ""Catholic_Church""
                                    :name (n / name :op1 ""Church""))
                              :conj-as-if (l / listen-01
                                    :ARG0 o
                                    :mod (a4 / anyway))))))
      :snt2 (c / cast-01
            :ARG0 (i / i)
            :ARG1 (v / vote-01
                  :ARG0 i
                  :ARG1 (c2 / concern-02
                        :ARG1 (o2 / organization :wiki ""Catholic_Church""
                              :name (n2 / name :op1 ""Church""))))
            :mod (j / just)
            :manner (u / use-01
                  :ARG0 i
                  :ARG1 (f / foot
                        :part-of i))))","(m / multi-sentence
      :snt1 (a / and
            :op2 (h2 / have-03 :polarity -
                  :ARG0 (i3 / i)
                  :ARG1 (i2 / interest-01
                        :ARG1 i3
                        :ARG2 (t / tell-01
                              :ARG0 i3
                              :ARG1 (t2 / thing
                                    :ARG1-of (d / do-02
                                          :ARG0 o))
                              :ARG2 (o / organization :wiki ""Catholic_Church""
                                    :name (n / name :op1 ""Church""))
                              :conj-as-if (l / listen-01
                                    :ARG0 o
                                    :mod (a4 / anyway))))))
      :snt2 (c / cast-01
            :ARG0 (i / i)
            :ARG1 (v / vote-01
                  :ARG0 i
                  :ARG1 (c2 / concern-02
                        :ARG1 (o2 / organization :wiki ""Catholic_Church""
                              :name (n2 / name :op1 ""Church""))))
            :mod (j / just)
            :manner (u / use-01
                  :ARG0 i
                  :ARG1 (f / foot
                        :part-of i))))","(m / multi-sentence
      :snt1 (a / and
            :op2 (h2 / have-03 :polarity -
                  :ARG0 (i3 / i)
                  :ARG1 (i2 / interest-01
                        :ARG1 i3
                        :ARG2 (t / tell-01
                              :ARG0 i3
                              :ARG1 (t2 / thing
                                    :ARG1-of (d / do-02
                                          :ARG0 o))
                              :ARG2 (o / organization :wiki ""Catholic_Church""
                                    :name (n / name :op1 ""Church""))
                              :conj-as-if (l / listen-01
                                    :ARG0 o
                                    :mod (a4 / anyway))))))
      :snt2 (c / cast-01
            :ARG0 (i / i)
            :ARG1 (v / vote-01
                  :ARG0 i
                  :ARG1 (c2 / concern-02
                        :ARG1 (o2 / organization :wiki ""Catholic_Church""
                              :name (n2 / name :op1 ""Church""))))
            :mod (j / just)
            :instrument (f / foot
                  :part-of i)))",gpt4,ldc_slang_041_nonpara
ldc_dfb_training_06378,ldc_slang_042,1,And yes they did a mighty fine job driving us into the ditch.,And yes they did a mighty fine job leading us to disaster.,"(a / and :mode expressive
      :op1 (d / do-02
            :ARG0 (t / they)
            :ARG1 (j / job
                  :ARG1-of (f / fine-03
                        :mod (m / mighty))
                  :ARG0-of (d2 / drive-02
                        :ARG1 (w / we)
                        :ARG2 (d3 / ditch)))))
","(a / and :mode expressive
      :op1 (d / do-02
            :ARG0 (t / they)
            :ARG1 (j / job
                  :ARG1-of (f / fine-03
                        :mod (m / mighty))
                  :ARG0-of (l / lead-01
                        :ARG1 (w / we)
                        :ARG2 (di / disaster)))))","(a / and :mode expressive
      :op1 (d / do-02
            :ARG0 (t / they)
            :ARG1 (j / job
                  :ARG1-of (f / fine-03
                        :mod (m / mighty))
                  :ARG0-of (l / lead-01
                        :ARG1 (w / we)
                        :ARG2 (di / disaster)))))","(a / and
  :mode expressive
  :op1 (d / do-02
        :ARG0 (t / they)
        :ARG1 (j / job
              :ARG1-of (f / fine-03
                    :mod (m / mighty))
              :ARG0-of (l / lead-01
                    :ARG1 (w / we)
                    :ARG2 (d2 / disaster)))))",gpt4,ldc_slang_042_para
ldc_dfb_training_06378,ldc_slang_042,0,And yes they did a mighty fine job driving us into the ditch.,And yes they did a mighty fine job steering us into a roadside trench.,"(a / and :mode expressive
      :op1 (d / do-02
            :ARG0 (t / they)
            :ARG1 (j / job
                  :ARG1-of (f / fine-03
                        :mod (m / mighty))
                  :ARG0-of (d2 / drive-02
                        :ARG1 (w / we)
                        :ARG2 (d3 / ditch)))))
","(a / and :mode expressive
      :op1 (d / do-02
            :ARG0 (t / they)
            :ARG1 (j / job
                  :ARG1-of (f / fine-03
                        :mod (m / mighty))
                  :ARG0-of (s / steer-01
                        :ARG1 (w / we)
                        :ARG2 (t2 / trench
                              :mod (r / roadside))))))","(a / and :mode expressive
      :op1 (d / do-02
            :ARG0 (t / they)
            :ARG1 (j / job
                  :ARG1-of (f / fine-03
                        :mod (m / mighty))
                  :ARG0-of (s / steer-01
                        :ARG1 (w / we)
                        :ARG2 (t2 / trench
                              :mod (r / roadside))))))","(a / and
      :mode expressive
      :op1 (d / do-02
            :ARG0 (t / they)
            :ARG1 (j / job
                  :ARG1-of (f / fine-03
                        :mod (m / mighty))
                  :ARG0-of (s / steer-01
                        :ARG1 (w / we)
                        :ARG2 (t2 / trench
                              :mod (r / roadside))))))",gpt4,ldc_slang_042_nonpara
ldc_dfb_training_18019,ldc_slang_043,1,And where on Earth did you ever get the idea that all Liberals are sweetie-pies who cannot get angry?,And where on Earth did you ever get the idea that all Liberals are gentle souls who cannot get angry?,"(a / and
      :op2 (g / get-01
            :ARG0 (y / you)
            :ARG1 (i2 / idea
                  :topic (s / sweetie-pie
                        :domain (p2 / person
                              :ARG1-of (l / liberal-02)
                              :mod (a3 / all))
                        :ARG1-of (a4 / anger-01
                              :ARG1-of (p3 / possible-01 :polarity -))))
            :ARG2 (a2 / amr-unknown
                  :location (p / planet :wiki ""Earth""
                        :name (n / name :op1 ""Earth"")))
            :time (e / ever)))
","(a / and
      :op2 (g / get-01
            :ARG0 (y / you)
            :ARG1 (i2 / idea
                  :topic (s / gentle-soul
                        :domain (p2 / person
                              :ARG1-of (l / liberal-02)
                              :mod (a3 / all))
                        :ARG1-of (a4 / anger-01
                              :ARG1-of (p3 / possible-01 :polarity -))))
            :ARG2 (a2 / amr-unknown
                  :location (p / planet :wiki ""Earth""
                        :name (n / name :op1 ""Earth"")))
            :time (e / ever)))","(a / and
      :op2 (g / get-01
            :ARG0 (y / you)
            :ARG1 (i2 / idea
                  :topic (s / soul
                        :mod (g2 / gentle)
                        :domain (p2 / person
                              :ARG1-of (l / liberal-02)
                              :mod (a3 / all))
                        :ARG1-of (a4 / anger-01
                              :ARG1-of (p3 / possible-01 :polarity -))))
            :ARG2 (a2 / amr-unknown
                  :location (p / planet :wiki ""Earth""
                        :name (n / name :op1 ""Earth"")))
            :time (e / ever)))","(a / and
      :op2 (g / get-01
            :ARG0 (y / you)
            :ARG1 (i2 / idea
                  :topic (s / gentle-soul
                        :domain (p2 / person
                              :ARG1-of (l / liberal-02)
                              :mod (a3 / all))
                        :ARG1-of (a4 / anger-01
                              :ARG1-of (p3 / possible-01 :polarity -))))
            :ARG2 (a2 / amr-unknown
                  :location (p / planet :wiki ""Earth""
                        :name (n / name :op1 ""Earth"")))
            :time (e / ever)))",gpt3,ldc_slang_043_para
ldc_dfb_training_18019,ldc_slang_043,0,And where on Earth did you ever get the idea that all Liberals are sweetie-pies who cannot get angry?,And where on Earth did you ever get the idea that all Liberals are delicious desserts who cannot get angry?,"(a / and
      :op2 (g / get-01
            :ARG0 (y / you)
            :ARG1 (i2 / idea
                  :topic (s / sweetie-pie
                        :domain (p2 / person
                              :ARG1-of (l / liberal-02)
                              :mod (a3 / all))
                        :ARG1-of (a4 / anger-01
                              :ARG1-of (p3 / possible-01 :polarity -))))
            :ARG2 (a2 / amr-unknown
                  :location (p / planet :wiki ""Earth""
                        :name (n / name :op1 ""Earth"")))
            :time (e / ever)))
","(a / and
      :op2 (g / get-01
            :ARG0 (y / you)
            :ARG1 (i2 / idea
                  :topic (d / dessert
                        :mod (d2 / delicious)
                        :domain (p2 / person
                              :ARG1-of (l / liberal-02)
                              :mod (a3 / all))
                        :ARG1-of (a4 / anger-01
                              :ARG1-of (p3 / possible-01 :polarity -))))
            :ARG2 (a2 / amr-unknown
                  :location (p / planet :wiki ""Earth""
                        :name (n / name :op1 ""Earth"")))
            :time (e / ever)))","(a / and
      :op2 (g / get-01
            :ARG0 (y / you)
            :ARG1 (i2 / idea
                  :topic (d / dessert
                        :mod (d2 / delicious)
                        :domain (p2 / person
                              :ARG1-of (l / liberal-02)
                              :mod (a3 / all))
                        :ARG1-of (a4 / anger-01
                              :ARG1-of (p3 / possible-01 :polarity -))))
            :ARG2 (a2 / amr-unknown
                  :location (p / planet :wiki ""Earth""
                        :name (n / name :op1 ""Earth"")))
            :time (e / ever)))","(
  a / and
  :op1 (g / get-01
        :ARG0 (y / you)
        :ARG1 (i2 / idea
              :topic (d / dessert
                    :mod (d2 / delicious)))
        :ARG2 (a2 / amr-unknown
              :location (p / planet :wiki ""Earth""
                    :name (n / name :op1 ""Earth"")))
        :time (e / ever))
  :op2 (a3 / anger-01
        :ARG1-of (p3 / possible-01 :polarity -)
        :ARG1-of (l / liberal-02
              :mod (a4 / all))))
)",gpt4,ldc_slang_043_nonpara
ldc_dfb_training_24916,ldc_slang_044,1,"After years of trying to score political points with grandstanding about ASBO's and law and order, they've simply run out of prison space.","After years of trying to score political points with grandstanding about ASBO's and the enforcement of laws and maintenance of public safety, they've simply run out of prison space.","(r / run-out-05
      :ARG1 (s / space
            :mod (p / prison))
      :ARG2 (t / they)
      :time (a2 / after
            :op1 (t2 / try-01
                  :ARG0 t
                  :ARG1 (s2 / score-01
                        :ARG0 t
                        :ARG1 (p2 / point
                              :mod (p3 / politics))
                        :manner (g / grandstand-01
                              :ARG0 t
                              :ARG1 (a / and
                                    :op1 (l / law :wiki ""Anti-social_behaviour_order"" :name (n / name :op1 ""Anti-social"" :op2 ""behaviour"" :op3 ""order""))
                                    :op2 (l2 / law)
                                    :op3 (o / order)))))
            :duration (m / multiple
                  :op1 (t3 / temporal-quantity :quant 1
                        :unit (y / year))))
      :ARG1-of (s3 / simple-02))
","(r / run-out-05
      :ARG1 (s / space
            :mod (p / prison))
      :ARG2 (t / they)
      :time (a2 / after
            :op1 (t2 / try-01
                  :ARG0 t
                  :ARG1 (s2 / score-01
                        :ARG0 t
                        :ARG1 (p2 / point
                              :mod (p3 / political))
                        :manner (g / grandstand-01
                              :ARG0 t
                              :ARG1 (a / and
                                    :op1 (l / law :wiki ""Anti-social_behaviour_order"" :name (n / name :op1 ""Anti-social"" :op2 ""behaviour"" :op3 ""order""))
                                    :op2 (e / enforce-01
                                          :ARG1 (l2 / law))
                                    :op3 (m / maintain-01
                                          :ARG1 (s3 / safety
                                                :mod (p4 / public)))))))
            :duration (m2 / multiple
                  :op1 (t3 / temporal-quantity :quant 1
                        :unit (y / year))))
      :ARG1-of (s4 / simple-02))","(r / run-out-05
      :ARG1 (s / space
            :mod (p / prison))
      :ARG2 (t / they)
      :time (a2 / after
            :op1 (t2 / try-01
                  :ARG0 t
                  :ARG1 (s2 / score-01
                        :ARG0 t
                        :ARG1 (p2 / point
                              :mod (p3 / political))
                        :manner (g / grandstand-01
                              :ARG0 t
                              :ARG1 (a / and
                                    :op1 (l / law :wiki ""Anti-social_behaviour_order"" :name (n / name :op1 ""Anti-social"" :op2 ""behaviour"" :op3 ""order""))
                                    :op2 (e / enforce-01
                                          :ARG1 (l2 / law))
                                    :op3 (m / maintain-01
                                          :ARG1 (s3 / safety
                                                :mod (p4 / public)))))))
            :duration (m2 / multiple
                  :op1 (t3 / temporal-quantity :quant 1
                        :unit (y / year))))
      :ARG1-of (s4 / simple-02))","(r / run-out-05
      :ARG1 (s / space
            :mod (p / prison))
      :ARG2 (t / they)
      :time (a2 / after
            :op1 (t2 / try-01
                  :ARG0 t
                  :ARG1 (s2 / score-01
                        :ARG0 t
                        :ARG1 (p2 / point
                              :mod (p3 / politics))
                        :manner (g / grandstand-01
                              :ARG0 t
                              :ARG1 (a / and
                                    :op1 (l / law :wiki ""Anti-social_behaviour_order"" :name (n / name :op1 ""Anti-social"" :op2 ""behaviour"" :op3 ""order""))
                                    :op2 (l2 / law)
                                    :op3 (o / order)))))
            :duration (m / multiple
                  :op1 (t3 / temporal-quantity :quant 1
                        :unit (y / year))))
      :ARG1-of (s3 / simple-02
            :ARG1 (e / enforcement
                  :mod (l3 / law)
                  :mod (m2 / maintenance
                        :mod (p4 / public
                              :mod (s4 / safety))))))",gpt4,ldc_slang_044_para
